item_id,image_path,gender,master_category,sub_category,article_type,base_colour,season,usage,product_name
28068,deploy_data/images/28068.jpg,Men,Apparel,Innerwear,Trunk,Navy Blue,Summer,Casual,Jockey ELANCE Men Navy Blue Elance Brief 1015
23480,deploy_data/images/23480.jpg,Men,Accessories,Scarves,Scarves,Grey,Summer,Casual,Arrow Men Grey Check Scarf
44740,deploy_data/images/44740.jpg,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,Globalite Men White Terra Shoes
5467,deploy_data/images/5467.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Nike Men's Elite Black Shoe
20205,deploy_data/images/20205.jpg,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual,Wrangler Men Flock Print Grey Sweatshirt
14030,deploy_data/images/14030.jpg,Women,Apparel,Topwear,Tshirts,White,Fall,Casual,Nike Women Printed White Tshirts
36360,deploy_data/images/36360.jpg,Men,Accessories,Ties,Ties,Gold,Summer,Formal,Reid & Taylor Men Gold Tie
45692,deploy_data/images/45692.jpg,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,Casual,TOUS Women Leau Eau De Parfum 90 ml
57357,deploy_data/images/57357.jpg,Women,Apparel,Innerwear,Bra,Black,Winter,Casual,Amante Black Printed Push-Up Bra BGSS01
10490,deploy_data/images/10490.jpg,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,Flying Machine Men HS Blue Shirts
33612,deploy_data/images/33612.jpg,Women,Accessories,Wallets,Wallets,Green,Summer,Casual,Lino Perros Women Green Wallet
39328,deploy_data/images/39328.jpg,Girls,Apparel,Bottomwear,Shorts,Green,Summer,Casual,Gini and Jony Girls Green Shorts
41232,deploy_data/images/41232.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Puma Men White Aquil Sports Shoes
11542,deploy_data/images/11542.jpg,Women,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic,W Women Printed  Beige Kurtas
56285,deploy_data/images/56285.jpg,Women,Apparel,Innerwear,Bra,Black,Winter,Casual,Biara Women Black Bra
25777,deploy_data/images/25777.jpg,Men,Apparel,Topwear,Suspenders,Brown,Summer,Formal,Arrow Men Brown Suspenders
2226,deploy_data/images/2226.jpg,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,ADIDAS Women Black Tracksuit
43101,deploy_data/images/43101.jpg,Men,Personal Care,Fragrance,Fragrance Gift Set,Red,Spring,Casual,Reebok Men Reeplay Perfume & Deodorant Set
18299,deploy_data/images/18299.jpg,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,Aneri Women Zeenat Black Kurta
13671,deploy_data/images/13671.jpg,Unisex,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Levis Kids Blue Solid Jean
27444,deploy_data/images/27444.jpg,Women,Apparel,Topwear,Tshirts,Black,Fall,Casual,Jockey Women Black T-shirt
26596,deploy_data/images/26596.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Puma Men Jago Ripstop Black Sports Shoes
55064,deploy_data/images/55064.jpg,Women,Personal Care,Lips,Lipstick,Brown,Spring,,Lakme Enrich Satins Lipstick 265
50516,deploy_data/images/50516.jpg,Men,Apparel,Innerwear,Trunk,Navy Blue,Winter,Casual,Chromozome Men Navy Blue Trunks
6686,deploy_data/images/6686.jpg,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,UCB Men's Big Ben Logo Red T-shirt
34053,deploy_data/images/34053.jpg,Boys,Apparel,Bottomwear,Capris,Yellow,Summer,Casual,Gini and Jony Boys Yellow 3/4 Length Pants
46473,deploy_data/images/46473.jpg,Men,Accessories,Watches,Watches,Silver,Winter,Casual,Timex Men Sliver Dial Watch
7754,deploy_data/images/7754.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Fila Men's Agony Black Red Shoe
55858,deploy_data/images/55858.jpg,Women,Personal Care,Nails,Nail Polish,Brown,Spring,Casual,Colorbar Pro Flirt Nail Lacquer 013
35181,deploy_data/images/35181.jpg,Unisex,Accessories,Bags,Backpacks,Blue,Summer,Casual,Wildcraft Unisex Blue Backpack
22136,deploy_data/images/22136.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal,Provouge Men Black Formal Shoes
16303,deploy_data/images/16303.jpg,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,Peter England Men Check Navy Blue Shirt
15586,deploy_data/images/15586.jpg,Men,Apparel,Topwear,Sweatshirts,Green,Fall,Casual,Proline Men Green Printed Sweatshirt
36704,deploy_data/images/36704.jpg,Men,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,Casual,Burberry London Men Special Edition Perfume
5003,deploy_data/images/5003.jpg,Women,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,Gini and Jony Girl's Arella Blue Kidswear
14454,deploy_data/images/14454.jpg,Women,Footwear,Shoes,Heels,Taupe,Summer,Casual,Enroute Women Casual Taupe Casual Heels
53393,deploy_data/images/53393.jpg,Women,Apparel,Topwear,Kurtas,Beige,Fall,Ethnic,Alma Women Printed Beige Kurta
11126,deploy_data/images/11126.jpg,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,Sports,Urban Yoga Women Solid Blue Track Pants
25313,deploy_data/images/25313.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Casio Youth Series Men Digital Watch AE-1100W-1AVDF(D085)
57733,deploy_data/images/57733.jpg,Women,Personal Care,Lips,Lip Care,Brown,Spring,,Lotus Herbals Cocoa Lip Balm
40784,deploy_data/images/40784.jpg,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,Casual,Quiksilver Men Blue Flip Flops
36536,deploy_data/images/36536.jpg,Women,Accessories,Bags,Handbags,Blue,Summer,Casual,United Colors of Benetton Women Blue Sling Bag
52073,deploy_data/images/52073.jpg,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Myntra Men Grey & Red T-shirt
58549,deploy_data/images/58549.jpg,Women,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,Miami Blues Women Sunglasses
14666,deploy_data/images/14666.jpg,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Basics Men Red Slim Fit Checked Shirt
33878,deploy_data/images/33878.jpg,Men,Accessories,Watches,Watches,Silver,Winter,Casual,Citizen Men Silver Dial Watch
44116,deploy_data/images/44116.jpg,Men,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,Casual,Boss Men Made For Summer Perfume
5231,deploy_data/images/5231.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Classic Polo Men's Cari Navy Polo T-shirt
25121,deploy_data/images/25121.jpg,Women,Accessories,Bags,Clutches,Black,Winter,Casual,Lino Perros Women Gem Ring Black Clutch
32196,deploy_data/images/32196.jpg,Men,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,Fabindia Men Printed Blue Kurta
33044,deploy_data/images/33044.jpg,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,Mother Earth Women Printed Blue Kurta
57501,deploy_data/images/57501.jpg,Men,Footwear,Sandal,Sandals,Beige,Summer,Casual,Lee Cooper Men Light cocoa Sandals
54384,deploy_data/images/54384.jpg,Women,Accessories,Bags,Handbags,Olive,Fall,Casual,Baggit Women Olive Green Handbag
13443,deploy_data/images/13443.jpg,Women,Apparel,Topwear,Tops,White,Summer,Casual,United Colors of Benetton Women Solid White Tops
2014,deploy_data/images/2014.jpg,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Sports,ADIDAS Men's Classic Yellow Polo T-shirt
43333,deploy_data/images/43333.jpg,Women,Accessories,Bags,Handbags,Brown,Summer,Casual,Murcia Women Brown Handbag
49609,deploy_data/images/49609.jpg,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,Catwalk Women Brown Heels
31713,deploy_data/images/31713.jpg,Women,Accessories,Jewellery,Earrings,Silver,Winter,Ethnic,Fabindia Women Anusuya Silver Earrings
12591,deploy_data/images/12591.jpg,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Tantra Unisex Printed Blue Tshirts
55256,deploy_data/images/55256.jpg,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Summer,Casual,Lakme Absolute Forever Silk Blacklast Eye Liner
18897,deploy_data/images/18897.jpg,Women,Apparel,Dress,Dresses,Green,Fall,Casual,Arrow Woman Solid Green Dress
34261,deploy_data/images/34261.jpg,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,Gini and Jony Boys Printed Red T-shirt
50724,deploy_data/images/50724.jpg,Girls,Apparel,Dress,Dresses,Blue,Summer,Casual,Doodle Girls Blue Washed Dress
2828,deploy_data/images/2828.jpg,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,Casual,Lee Cooper Men's LC Casual Denim Blue Shoe
22304,deploy_data/images/22304.jpg,Women,Footwear,Shoes,Heels,Beige,Winter,Casual,Inc. 5 Women Casual Beige Heels
16131,deploy_data/images/16131.jpg,Women,Apparel,Topwear,Tshirts,Red,Fall,Casual,Tokyo Talkies Women Printed Red T-shirt
46641,deploy_data/images/46641.jpg,Women,Personal Care,Fragrance,Deodorant,Grey,Spring,Casual,Rasasi Women Hope Deo
7566,deploy_data/images/7566.jpg,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,Nike Men's As Kobe Comic Black T-shirt
19945,deploy_data/images/19945.jpg,Women,Accessories,Bags,Handbags,Purple,Fall,Casual,Nike Women Casual Purple Handbag
13685,deploy_data/images/13685.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,ADIDAS Men Dash Casual Shoes
54142,deploy_data/images/54142.jpg,Women,Footwear,Shoes,Heels,Beige,Winter,Casual,Rocia Women Beige Sandals
26562,deploy_data/images/26562.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Lee Cooper Men Brown Shoes
55090,deploy_data/images/55090.jpg,Women,Personal Care,Skin,Face Moisturisers,Silver,Spring,Casual,Pond's Flawless White Visible Lightening Daily Cream
12757,deploy_data/images/12757.jpg,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Spykar Men Printed Blue T-Shirts
42027,deploy_data/images/42027.jpg,Women,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,ADIDAS Women Sukoi Black Sports Shoes
3300,deploy_data/images/3300.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Spring,Sports,Asics Men's Gel Cushioning Black Yellow Shoe
17225,deploy_data/images/17225.jpg,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,Casual,United Colors of Benetton Men Funky Eyewear Blue Sunglasses
6672,deploy_data/images/6672.jpg,Women,Footwear,Shoes,Casual Shoes,White,Summer,Casual,Nike Women Dunk Skinny White Red Shoe
47555,deploy_data/images/47555.jpg,Women,Footwear,Shoes,Heels,White,Winter,Casual,Portia Women White Heels
46487,deploy_data/images/46487.jpg,Men,Accessories,Watches,Watches,Silver,Winter,Casual,Timex Men Sliver Dial Chronograph Watch
51430,deploy_data/images/51430.jpg,Men,Apparel,Topwear,Shirts,White,Summer,Casual,Myntra Men Navy Blue & Orange Check Shirt
15572,deploy_data/images/15572.jpg,Boys,Apparel,Topwear,Tshirts,Orange,Fall,Casual,Chhota Bheem Kids Boys Warrior Bheem TShirt
21747,deploy_data/images/21747.jpg,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Vans Unisex  Era Black Casual Shoes
4125,deploy_data/images/4125.jpg,Men,Apparel,Topwear,Tshirts,Orange,Summer,Sports,Lotto Men Kochi Tuskers Authentic Orange Jersey
45202,deploy_data/images/45202.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Casio Enticer Men Black Marine Sports Watch MTD-1069D-1AVDF(A657)
37622,deploy_data/images/37622.jpg,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,Madagascar3 Boys Red Printed T-Shirt
20695,deploy_data/images/20695.jpg,Men,Footwear,Shoes,Casual Shoes,Blue,Winter,Casual,Buckaroo Men Bello Blue Casual Shoes
53367,deploy_data/images/53367.jpg,Unisex,Accessories,Bags,Backpacks,Pink,Summer,Casual,Puma Unisex Pink Backpack
32350,deploy_data/images/32350.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Q&Q Men Black Dial Watch
56615,deploy_data/images/56615.jpg,Women,Personal Care,Makeup,Highlighter and Blush,Rose,Spring,Casual,Streetwear Stay On Mineral Rose Swirl Blusher
4919,deploy_data/images/4919.jpg,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,Gini and Jony Girl's Veeya Pink Kidswear
10000,deploy_data/images/10000.jpg,Women,Apparel,Bottomwear,Skirts,White,Summer,Casual,Palm Tree Girls Sp Jace Sko White Skirts
4317,deploy_data/images/4317.jpg,Unisex,Apparel,Topwear,Tshirts,Red,Summer,Casual,Tantra Kid's Unisex Kya Boss Red Kidswear
45030,deploy_data/images/45030.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Maxima Men Black Watch
15740,deploy_data/images/15740.jpg,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,Sports,Nike Women Air Relentless Grey Sports Shoes
52087,deploy_data/images/52087.jpg,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Myntra Women Yellow T-shirt
21575,deploy_data/images/21575.jpg,Men,Accessories,Socks,Socks,Multi,Winter,Casual,Lino Perros Men Pack of Five Striped Socks
37410,deploy_data/images/37410.jpg,Women,Accessories,Bags,Handbags,Green,Summer,Casual,Murcia Women Envelope Green Handbag
56427,deploy_data/images/56427.jpg,Women,Personal Care,Eyes,Eyeshadow,Bronze,Spring,Casual,Streetwear Groovy Baby Eye Shadow
32162,deploy_data/images/32162.jpg,Women,Accessories,Socks,Socks,Black,Summer,Casual,Playboy Women Playmate Black Ankle Socks
40542,deploy_data/images/40542.jpg,Women,Accessories,Watches,Watches,Gold,Winter,Casual,Titan Women Gold Watch
38458,deploy_data/images/38458.jpg,Women,Accessories,Bags,Handbags,Orange,Summer,Casual,Baggit Women Orange Sling Bag
27682,deploy_data/images/27682.jpg,Women,Accessories,Bags,Handbags,Black,Winter,Casual,Murcia Women Black Handbag
9408,deploy_data/images/9408.jpg,Women,Accessories,Eyewear,Sunglasses,Blue,Winter,Casual,Fastrack Women Sunglasses
30635,deploy_data/images/30635.jpg,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Nike Men Basic Crew Blue T-shirt
42215,deploy_data/images/42215.jpg,Women,Apparel,Topwear,Tops,Green,Summer,Casual,Sepia Women Teal Top
3132,deploy_data/images/3132.jpg,Men,Apparel,Topwear,Tshirts,Multi,Fall,Casual,DUSG Men's Tadoba Organic Cotton Cappuccino T-shirt
34295,deploy_data/images/34295.jpg,Women,Apparel,Topwear,Dupatta,Orange,Summer,Ethnic,Fabindia Orange Silk Dupatta
18863,deploy_data/images/18863.jpg,Men,Apparel,Topwear,Sweatshirts,Red,Fall,Casual,Puma Men Heritage Red Sweatshirt
6440,deploy_data/images/6440.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Lotto Men's Calcetto Black Brown Shoe
17017,deploy_data/images/17017.jpg,Women,Footwear,Shoes,Flats,Black,Winter,Casual,Rocia Women Casual Brown Sandal
23222,deploy_data/images/23222.jpg,Women,Apparel,Topwear,Kurtas,Red,Fall,Ethnic,Aneri Women Freya Red Kurta
51602,deploy_data/images/51602.jpg,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Wrangler Women Blue Molly Jeans
7592,deploy_data/images/7592.jpg,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,Sports,Nike Men's Dunk Low Blue Shoe
53531,deploy_data/images/53531.jpg,Women,Apparel,Innerwear,Briefs,Pink,Summer,Casual,Amante Women Pink Bikini Briefs PCLR02
44586,deploy_data/images/44586.jpg,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Lee Men Tino Blue Jeans
37074,deploy_data/images/37074.jpg,Women,Accessories,Bags,Handbags,Black,Summer,Casual,Lino Perros Women Black Handbag
4773,deploy_data/images/4773.jpg,Women,Apparel,Bottomwear,Capris,Blue,Summer,Sports,ADIDAS Women 3S Blue Capri
15324,deploy_data/images/15324.jpg,Men,Apparel,Topwear,Sweatshirts,White,Fall,Sports,Nike Men Printed White Sweatshirts
21111,deploy_data/images/21111.jpg,Women,Apparel,Topwear,Tops,Purple,Fall,Casual,s.Oliver Women Check Purple Top
40126,deploy_data/images/40126.jpg,Boys,Apparel,Bottomwear,Shorts,White,Summer,Casual,Gini and Jony Boys Boxer White Shorts
24463,deploy_data/images/24463.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Numero Uno Men Brown Casual Shoes
10656,deploy_data/images/10656.jpg,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,Doodle Girl Little frock Pink Tops
37848,deploy_data/images/37848.jpg,Men,Accessories,Wallets,Wallets,Black,Summer,Casual,Hidekraft Men Black Wallet
57191,deploy_data/images/57191.jpg,Women,Apparel,Topwear,Tops,White,Summer,Casual,Elle Women White Top
56043,deploy_data/images/56043.jpg,Women,Personal Care,Lips,Lipstick,Purple,Spring,Casual,Colorbar Keep Blushing Full Finish Longwear Lipstick 08
11784,deploy_data/images/11784.jpg,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,Lee Women Solid Black Tshirts
32506,deploy_data/images/32506.jpg,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,Franco Leone Men Brown Sandals
49299,deploy_data/images/49299.jpg,Women,Accessories,Socks,Socks,Beige,Summer,Casual,Arrow Women Pack Of 5 Socks
42671,deploy_data/images/42671.jpg,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,Alma Women Green Kurta
3556,deploy_data/images/3556.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,Skechers Men Dark Brown Lifestyle Shoe
26334,deploy_data/images/26334.jpg,Women,Accessories,Watches,Watches,Black,Winter,Casual,DKNY Women Black Dial Watch NY4951
12101,deploy_data/images/12101.jpg,Women,Apparel,Topwear,Kurtas,Pink,Fall,Ethnic,W Women Printed Pink Kurtas
54714,deploy_data/images/54714.jpg,Women,Apparel,Apparel Set,Kurta Sets,Charcoal,Summer,Ethnic,Shree Women Charcoal Grey & Sea Green Printed Salwar Suit with Dupatta
6818,deploy_data/images/6818.jpg,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,Casual,Timberland Men's Grn Thng Red Flip Flop
2484,deploy_data/images/2484.jpg,Women,Apparel,Topwear,Tshirts,White,Fall,Sports,Puma Women Spagetti White Top
30251,deploy_data/images/30251.jpg,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,Casual,Numero Uno Men Green Flip Flops
22794,deploy_data/images/22794.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Manchester United Men Navy Blue Tshirt
8982,deploy_data/images/8982.jpg,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual,Puma Men Evo Ducati Lo White Casual Shoes
51266,deploy_data/images/51266.jpg,Men,Accessories,Belts,Belts,Black,Summer,Casual,Parx Men Black Belt
6024,deploy_data/images/6024.jpg,Women,Apparel,Topwear,Tshirts,Green,Summer,Casual,UCB Women's Boat Neck Chest Print Green T-shirt
47303,deploy_data/images/47303.jpg,Women,Accessories,Bags,Clutches,Black,Fall,Casual,Baggit Women Black Purse
26106,deploy_data/images/26106.jpg,Men,Apparel,Topwear,Shirts,Purple,Summer,Formal,John Miller Men Striped Purple Shirt
12333,deploy_data/images/12333.jpg,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Spykar Women Ep Jeans Blue Jeans
3764,deploy_data/images/3764.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Status Quo Men's London Icon Navy T-shirt
30063,deploy_data/images/30063.jpg,Men,Accessories,Watches,Watches,Grey,Winter,Casual,Ed Hardy Men Grey Watch
48179,deploy_data/images/48179.jpg,Women,Accessories,Bags,Handbags,Green,Winter,Casual,Fossil Women Green Handbag
54526,deploy_data/images/54526.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,F Sports Men White Zero Gravity Sports Shoes
18609,deploy_data/images/18609.jpg,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,Puma Men Polo Red Tshirt
35511,deploy_data/images/35511.jpg,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,Casual,Bata Men Lite Black Flip Flops
49897,deploy_data/images/49897.jpg,Unisex,Accessories,Watches,Watches,White,Winter,Casual,Q&Q Kids Girls White Dial Watch
16793,deploy_data/images/16793.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Highlander Men Check Blue Shirt
51054,deploy_data/images/51054.jpg,Women,Apparel,Innerwear,Bra,Lavender,Summer,Casual,Enamor Lavender Bra
50186,deploy_data/images/50186.jpg,Women,Accessories,Bags,Handbags,Orange,Summer,Casual,Paridhan Women Orange Printed Handbag
17641,deploy_data/images/17641.jpg,Unisex,Accessories,Headwear,Headband,White,Fall,Sports,Puma Unisex Cat White Headband
23474,deploy_data/images/23474.jpg,Men,Accessories,Scarves,Scarves,Grey,Winter,Casual,Lino Perros Men Grey Check Scarf
48945,deploy_data/images/48945.jpg,Men,Accessories,Jewellery,Ring,Steel,Summer,Casual,Revv Men Steel Ring
6216,deploy_data/images/6216.jpg,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Lee Men's Printed Black T-shirt
47131,deploy_data/images/47131.jpg,Women,Accessories,Bags,Handbags,White,Summer,Casual,Be For Bag Women Pink Bag
37246,deploy_data/images/37246.jpg,Men,Footwear,Shoes,Casual Shoes,Charcoal,Summer,Casual,United Colors of Benetton Men Charcoal Shoes
5493,deploy_data/images/5493.jpg,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Mr.Men Men's Cool Soft Grey T-shirt
15116,deploy_data/images/15116.jpg,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Formal,Arrow Men TR Finish Grey Trousers
59239,deploy_data/images/59239.jpg,Men,Accessories,Watches,Watches,White,Winter,Casual,Titan Men White Watch
21323,deploy_data/images/21323.jpg,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,Louis Philippe Men Sunglasses LP045-C5
36394,deploy_data/images/36394.jpg,Men,Accessories,Socks,Socks,Blue,Summer,Casual,Reid & Taylor Men Reid & Taylor Blue Socks
4541,deploy_data/images/4541.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Classic Polo Men's White T-shirt with Navy Stripes
24651,deploy_data/images/24651.jpg,Women,Accessories,Bags,Handbags,Beige,Winter,Casual,Lino Perros Women Casual Handbag
10464,deploy_data/images/10464.jpg,Men,Apparel,Topwear,Tshirts,Pink,Fall,Casual,Flying Machine Men Mauvemist Pink Tshirts
40314,deploy_data/images/40314.jpg,Unisex,Footwear,Sandal,Sandals,White,Winter,Casual,Warner Bros Kids Unisex White sandals
